C.O.;Desc. C.O.;REF_Combinada;Nro documento;Fecha;Cantidad inv.;Suma de Vlr_Bruto;Suma de Vlr_Subtotal
11;ADMINISTRACION;XA0713:00028:;FSV-00001493;22/08/2019;1;174779;113606
11;ADMINISTRACION;D00510:00134:00134;FSV-00001494;22/08/2019;1;1074286;537142
11;ADMINISTRACION;XA0368:00019:;FSV-00001494;22/08/2019;1;864899;562185
11;ADMINISTRACION;XZ0819:00111:;FSV-00001494;22/08/2019;1;629977;188993
11;ADMINISTRACION;D00510:00079:00079;FSV-00001495;22/08/2019;1;1074286;456470
11;ADMINISTRACION;XZ0904:00005:;FSV-00001496;23/08/2019;1;566795;368417
11;ADMINISTRACION;XA0746:00023:;FSV-00001497;26/08/2019;1;679499;261471
11;ADMINISTRACION;XZ0194:00008:;FSV-00001499;26/08/2019;1;540070;135018
11;ADMINISTRACION;XA0163:00001:;FSV-00001500;27/08/2019;4;368197;239328
11;ADMINISTRACION;XA0740:00046:;FSV-00001500;27/08/2019;2;310258;201667
11;ADMINISTRACION;XA0709:00092:;FSV-00001501;29/08/2019;1;3826751;2487388
11;ADMINISTRACION;XA0642:00066:;FSV-00001504;30/08/2019;1;1964059;982030
11;ADMINISTRACION;D00014:00081:00096;FSV-00001517;1/09/2019;2;597802;388571
11;ADMINISTRACION;XZ0918:00016:;FSV-00001519;2/09/2019;1;581204;377782
11;ADMINISTRACION;D01282:00008:00008;FSV-00001530;3/09/2019;1;2148572;1074284
11;ADMINISTRACION;XA0535:00065:;FSV-00001531;3/09/2019;1;309244;154622
11;ADMINISTRACION;D00964:00106:00106;FSV-00001532;3/09/2019;1;1263456;631728
11;ADMINISTRACION;XA0742:00011:;FSV-00001532;3/09/2019;1;515630;242617
11;ADMINISTRACION;XA0743:00011:;FSV-00001532;3/09/2019;6;1340338;630661
11;ADMINISTRACION;XA0719:00029:;FSV-00001534;4/09/2019;1;930823;402689
11;ADMINISTRACION;D00981:00124:00124;FSV-00001535;4/09/2019;1;1296524;637983
11;ADMINISTRACION;D00982:00132:00132;FSV-00001535;4/09/2019;1;1479657;738824
11;ADMINISTRACION;XA0712:00028:;FSV-00001536;5/09/2019;1;723972;361986
11;ADMINISTRACION;XA0721:00029:;FSV-00001536;5/09/2019;2;260613;130306
11;ADMINISTRACION;XA0721:00029:;FSV-00001536;5/09/2019;4;521226;260613
11;ADMINISTRACION;XZ0566:00009:;FSV-00001537;5/09/2019;4;867794;564066
11;ADMINISTRACION;XZ0897:00044:;FSV-00001537;5/09/2019;1;906880;589472
11;ADMINISTRACION;D00538:00112:00112;FSV-00001539;6/09/2019;1;1343194;671597
11;ADMINISTRACION;XZ0364:00029:;FSV-00001540;6/09/2019;4;1344403;268881
11;ADMINISTRACION;XZ0161:00005:;FSV-00001541;6/09/2019;1;157226;73245
11;ADMINISTRACION;XA0740:00046:;FSV-00001542;9/09/2019;2;669580;334790
11;ADMINISTRACION;XA0163:00001:;FSV-00001543;9/09/2019;6;552294;270522
11;ADMINISTRACION;XA0412:00026:;FSV-00001543;9/09/2019;1;681577;333847
11;ADMINISTRACION;D00040:00118:00118;FSV-00001545;9/09/2019;1;826890;469916
11;ADMINISTRACION;D00510:00134:00134;FSV-00001545;9/09/2019;1;1074286;537142
11;ADMINISTRACION;D00976:00120:00120;FSV-00001545;9/09/2019;1;324127;139765
11;ADMINISTRACION;D01291:00116:00116;FSV-00001545;9/09/2019;1;470342;234622
11;ADMINISTRACION;XA0712:00028:;FSV-00001545;9/09/2019;1;723972;279126
11;ADMINISTRACION;XA0715:00028:;FSV-00001545;9/09/2019;1;323713;161856
11;ADMINISTRACION;XA0738:00029:;FSV-00001545;9/09/2019;3;465386;179429
11;ADMINISTRACION;XA0739:00009:;FSV-00001545;9/09/2019;3;465386;179429
11;ADMINISTRACION;XA0395:00046:;FSV-00001547;9/09/2019;1;160042;80000
11;ADMINISTRACION;XA0396:00108:;FSV-00001547;9/09/2019;1;160042;80000
11;ADMINISTRACION;XA0717:00029:;FSV-00001547;9/09/2019;1;161334;80667
11;ADMINISTRACION;XY0487:00012:;FSV-00001549;10/09/2019;4;696030;174007
11;ADMINISTRACION;XA0697:00058:;FSV-00001552;12/09/2019;1;1189388;773102
11;ADMINISTRACION;D00040:00118:00118;FSV-00001553;13/09/2019;1;826890;469916
11;ADMINISTRACION;XA0720:00029:;FSV-00001553;13/09/2019;1;1220416;503530
11;ADMINISTRACION;XA0716:00029:;FSV-00001554;13/09/2019;1;206842;100266
11;ADMINISTRACION;XA0717:00029:;FSV-00001554;13/09/2019;1;161334;104867
11;ADMINISTRACION;D00935:00134:00134;FSV-00001556;13/09/2019;1;536470;234622
11;ADMINISTRACION;XA0378:00013:;FSV-00001556;13/09/2019;1;1045737;470582
11;ADMINISTRACION;XA0746:00023:;FSV-00001557;16/09/2019;1;679498;261513
11;ADMINISTRACION;D00515:00065:00065;FSV-00001559;16/09/2019;1;2149917;1074958
11;ADMINISTRACION;XZ0601:00005:;FSV-00001559;16/09/2019;1;437522;201008
11;ADMINISTRACION;XA0192:00001:;FSV-00001561;16/09/2019;1;605029;302514
11;ADMINISTRACION;XA0080:00018:;FSV-00001562;16/09/2019;1;1630860;806051
11;ADMINISTRACION;XA0535:00065:;FSV-00001563;16/09/2019;1;309244;160672
11;ADMINISTRACION;XA0726:00005:;FSV-00001563;16/09/2019;1;295789;167395
11;ADMINISTRACION;XA0716:00029:;FSV-00001564;16/09/2019;1;206842;100266
11;ADMINISTRACION;XA0737:00005:;FSV-00001564;16/09/2019;1;590252;248067
11;ADMINISTRACION;XA0751:00118:;FSV-00001564;16/09/2019;1;1707614;853782
11;ADMINISTRACION;D00010:00015:;FSV-00001565;17/09/2019;1;1875630;937815
11;ADMINISTRACION;XA0642:00066:;FSV-00001569;19/09/2019;1;1964059;934499
11;ADMINISTRACION;XA0726:00005:;FSV-00001570;19/09/2019;1;295789;167395
11;ADMINISTRACION;XA0346:00009:;FSV-00001572;23/09/2019;1;1735478;520643
11;ADMINISTRACION;XA0737:00005:;FSV-00001572;23/09/2019;1;590252;248067
11;ADMINISTRACION;XA0737:00005:;FSV-00001573;23/09/2019;1;590252;248067
11;ADMINISTRACION;XA0171:00005:;FSV-00001574;23/09/2019;1;1031024;309307
11;ADMINISTRACION;XA0752:00029:;FSV-00001575;24/09/2019;1;1965083;1277304
11;ADMINISTRACION;XA0740:00046:;FSV-00001576;24/09/2019;9;3013110;1506554
11;ADMINISTRACION;D00510:00134:00134;FSV-00001579;24/09/2019;1;1074286;537142
11;ADMINISTRACION;D00538:00063:00063;FSV-00001579;24/09/2019;1;1343194;671597
11;ADMINISTRACION;XA0368:00019:;FSV-00001579;24/09/2019;1;864899;562185
11;ADMINISTRACION;XZ0819:00111:;FSV-00001579;24/09/2019;1;629977;188993
11;ADMINISTRACION;XA0381:00029:;FSV-00001580;24/09/2019;1;598826;389237
11;ADMINISTRACION;XA0382:00029:;FSV-00001580;24/09/2019;6;1073498;697774
11;ADMINISTRACION;XA0679:00109:;FSV-00001581;25/09/2019;1;775685;310231
11;ADMINISTRACION;XA0534:00040:;FSV-00001582;25/09/2019;2;2480154;1208741
11;ADMINISTRACION;D00904:00396:00396;FSV-00001583;26/09/2019;2;1195809;717486
11;ADMINISTRACION;XA0392:00046:;FSV-00001583;26/09/2019;1;201670;121002
11;ADMINISTRACION;XA0419:00046:;FSV-00001583;26/09/2019;1;546078;191127
11;ADMINISTRACION;XA0740:00046:;FSV-00001584;27/09/2019;3;1004370;502185
11;ADMINISTRACION;XA0703:00038:;FSV-00001585;27/09/2019;4;1207973;785182
11;ADMINISTRACION;D01655:00130:00130;FSV-00001586;27/09/2019;1;1208646;604323
11;ADMINISTRACION;D01656:00130:00130;FSV-00001586;27/09/2019;1;1345483;672742
11;ADMINISTRACION;XA0737:00005:;FSV-00001587;27/09/2019;1;590252;248067
11;ADMINISTRACION;D00533:00066:00066;FSV-00001588;27/09/2019;1;1375921;687960
11;ADMINISTRACION;D00533:00067:00067;FSV-00001588;27/09/2019;1;1375921;687960
11;ADMINISTRACION;D00914:00061:00061;FSV-00001588;27/09/2019;1;1275966;637983
11;ADMINISTRACION;D00981:00124:00124;FSV-00001588;27/09/2019;1;1296524;637983
11;ADMINISTRACION;D01291:00106:00106;FSV-00001588;27/09/2019;2;940686;470342
11;ADMINISTRACION;D01318:00115:00115;FSV-00001588;27/09/2019;2;1135411;567706
11;ADMINISTRACION;XA0393:00009:;FSV-00001588;27/09/2019;4;806682;524343
11;ADMINISTRACION;XA0706:00005:;FSV-00001588;27/09/2019;2;343354;171677
11;ADMINISTRACION;XA0713:00028:;FSV-00001588;27/09/2019;1;174780;87390
11;ADMINISTRACION;XA0716:00029:;FSV-00001588;27/09/2019;1;206842;134447
11;ADMINISTRACION;XA0728:00036:;FSV-00001588;27/09/2019;1;130306;65153
11;ADMINISTRACION;XA0737:00005:;FSV-00001607;2/10/2019;1;590252;248067
11;ADMINISTRACION;D00039:00124:00124;FSV-00001608;2/10/2019;1;1411765;671596
11;ADMINISTRACION;XA0395:00046:;FSV-00001608;2/10/2019;1;160042;80000
11;ADMINISTRACION;XA0581:00009:;FSV-00001608;2/10/2019;1;381642;248067
11;ADMINISTRACION;D00538:00065:00065;FSV-00001609;3/10/2019;1;1343194;671597
11;ADMINISTRACION;XA0685:00029:;FSV-00001611;7/10/2019;1;2675620;1209412
11;ADMINISTRACION;XY0864:00044:;FSV-00001612;7/10/2019;1;1045737;470582
11;ADMINISTRACION;XA0750:00092:;FSV-00001613;7/10/2019;1;1707614;853782
11;ADMINISTRACION;XZ0919:00016:;FSV-00001613;7/10/2019;1;540922;351599
11;ADMINISTRACION;XA0740:00046:;FSV-00001616;16/10/2019;1;155129;100834
11;ADMINISTRACION;XZ0737:00001:;FSV-00001616;16/10/2019;1;939833;328942
11;ADMINISTRACION;D00935:00051:00051;FSV-00001617;16/10/2019;1;536470;268235
11;ADMINISTRACION;XA0678:00183:;FSV-00001618;16/10/2019;1;517119;167395
11;ADMINISTRACION;D00534:00132:00132;FSV-00001619;16/10/2019;1;1465341;952471
11;ADMINISTRACION;XA0727:00036:;FSV-00001619;16/10/2019;1;165471;107556
11;ADMINISTRACION;XA0740:00046:;FSV-00001619;16/10/2019;1;155129;100834
11;ADMINISTRACION;XA0740:00046:;FSV-00001619;16/10/2019;3;465386;302501
11;ADMINISTRACION;D01254:00097:00097;FSV-00001622;17/10/2019;1;1813782;906891
11;ADMINISTRACION;XA0716:00029:;FSV-00001622;17/10/2019;1;206842;134447
11;ADMINISTRACION;XZ0499:00005:;FSV-00001623;18/10/2019;1;2406430;962572
11;ADMINISTRACION;XA0153:00044:;FSV-00001624;23/10/2019;1;738151;369075
11;ADMINISTRACION;D01655:00129:00129;FSV-00001626;23/10/2019;1;1208646;604323
11;ADMINISTRACION;D01656:00129:00129;FSV-00001626;23/10/2019;1;1345483;672742
11;ADMINISTRACION;XZ0904:00005:;FSV-00001626;23/10/2019;1;566795;221177
11;ADMINISTRACION;XZ0737:00001:;FSV-00001627;23/10/2019;1;939832;469916
11;ADMINISTRACION;XA0405:00005:;FSV-00001628;23/10/2019;1;826373;537142
11;ADMINISTRACION;XZ0566:00009:;FSV-00001628;23/10/2019;2;433897;282033
11;ADMINISTRACION;XZ0566:00009:;FSV-00001628;23/10/2019;6;1301691;846099
11;ADMINISTRACION;XA0723:00009:;FSV-00001630;28/10/2019;4;521227;338798
11;ADMINISTRACION;XA0727:00036:;FSV-00001630;28/10/2019;1;165471;107556
11;ADMINISTRACION;XA0735:00189:;FSV-00001630;28/10/2019;1;481954;313270
11;ADMINISTRACION;XZ0502:00005:;FSV-00001631;28/10/2019;1;4020168;2412101
11;ADMINISTRACION;XA0566:00009:;FSV-00001632;28/10/2019;1;472646;307220
11;ADMINISTRACION;XA0756:00009:;FSV-00001632;28/10/2019;4;802544;521654
11;ADMINISTRACION;XZ0838:00001:;FSV-00001633;28/10/2019;1;274770;68692
11;ADMINISTRACION;D00963:00115:00115;FSV-00001634;29/10/2019;1;1124104;1124104
11;ADMINISTRACION;D00964:00115:00115;FSV-00001634;29/10/2019;1;1263456;821246
11;ADMINISTRACION;XA0396:00108:;FSV-00001634;29/10/2019;6;960250;624162
11;ADMINISTRACION;XA0666:00189:;FSV-00001634;29/10/2019;1;175814;114279
11;ADMINISTRACION;XA0741:00009:;FSV-00001634;29/10/2019;1;589518;383186
11;ADMINISTRACION;XA0575:00186:;FSV-00001635;30/10/2019;1;826373;330549
11;ADMINISTRACION;XA0341:00029:;FSV-00001655;5/11/2019;1;2184874;1007732
11;ADMINISTRACION;XA0649:00024:;FSV-00001656;5/11/2019;4;616419;400673
11;ADMINISTRACION;XA0752:00029:;FSV-00001657;5/11/2019;1;1965083;1277304
11;ADMINISTRACION;XA0753:00029:;FSV-00001657;5/11/2019;1;1384864;900162
11;ADMINISTRACION;XA0340:00029:;FSV-00001659;5/11/2019;1;1771170;839664
11;ADMINISTRACION;XA0341:00029:;FSV-00001659;5/11/2019;1;2184874;1007732
11;ADMINISTRACION;XZ0657:00001:;FSV-00001659;5/11/2019;1;471703;306607
11;ADMINISTRACION;H01024:00096:00096;FSV-00001660;6/11/2019;1;1208739;604370
11;ADMINISTRACION;XZ0651:00078:;FSV-00001661;6/11/2019;1;271580;54316
11;ADMINISTRACION;XZ0651:00078:;FSV-00001661;6/11/2019;2;543160;108632
11;ADMINISTRACION;XZ0651:00078:;FSV-00001661;6/11/2019;7;1901059;380212
11;ADMINISTRACION;XZ0526:00005:;FSV-00001662;6/11/2019;1;670925;335462
11;ADMINISTRACION;XA0341:00029:;FSV-00001663;7/11/2019;1;2184874;1007732
11;ADMINISTRACION;D00985:00065:00065;FSV-00001664;7/11/2019;1;1275966;637983
11;ADMINISTRACION;D00986:00065:00065;FSV-00001664;7/11/2019;1;1074286;537142
11;ADMINISTRACION;XA0609:00036:;FSV-00001665;7/11/2019;1;1727203;738823
11;ADMINISTRACION;XA0732:00029:;FSV-00001665;7/11/2019;4;827366;537788
11;ADMINISTRACION;XZ0919:00016:;FSV-00001665;7/11/2019;1;540923;270462
11;ADMINISTRACION;XA0711:00036:;FSV-00001667;7/11/2019;1;1965083;1277304
11;ADMINISTRACION;XA0714:00036:;FSV-00001667;7/11/2019;1;1384864;900162
11;ADMINISTRACION;XZ0702:00005:;FSV-00001667;7/11/2019;1;266667;80000
11;ADMINISTRACION;XA0409:00182:;FSV-00001668;8/11/2019;1;236846;120336
11;ADMINISTRACION;XA0409:00182:;FSV-00001668;8/11/2019;7;1657920;842353
11;ADMINISTRACION;D00935:00051:00051;FSV-00001669;12/11/2019;1;536470;268235
11;ADMINISTRACION;XA0751:00118:;FSV-00001670;12/11/2019;1;1683413;841706
11;ADMINISTRACION;XZ0232:00026:;FSV-00001671;12/11/2019;1;174007;52202
11;ADMINISTRACION;D00044:00157:;FSV-00001671;12/11/2019;1;272034;176822
11;ADMINISTRACION;D00086:00382:00382;FSV-00001673;13/11/2019;1;244678;158655
11;ADMINISTRACION;XA0162:00009:;FSV-00001673;13/11/2019;4;368195;169653
11;ADMINISTRACION;XA0542:00026:;FSV-00001673;13/11/2019;1;505754;233035
11;ADMINISTRACION;XZ0503:00009:;FSV-00001673;13/11/2019;1;4020168;2010084
11;ADMINISTRACION;XA0752:00029:;FSV-00001675;14/11/2019;1;1965084;982542
11;ADMINISTRACION;XA0231:00001:;FSV-00001676;14/11/2019;1;1613411;322682
11;ADMINISTRACION;D01291:00396:00396;FSV-00001678;14/11/2019;1;470343;305723
11;ADMINISTRACION;D01300:00130:00129;FSV-00001679;14/11/2019;1;1258828;818238
11;ADMINISTRACION;XA0172:00015:;FSV-00001679;14/11/2019;1;509511;331182
11;ADMINISTRACION;XZ0249:00001:;FSV-00001679;14/11/2019;2;656248;328124
11;ADMINISTRACION;XZ0887:00015:;FSV-00001679;14/11/2019;1;211298;137343
11;ADMINISTRACION;XA0753:00029:;FSV-00001680;15/11/2019;2;2769728;1384864
11;ADMINISTRACION;XA0412:00026:;FSV-00001681;17/11/2019;1;817892;408946
11;ADMINISTRACION;XA0733:00009:;FSV-00001681;17/11/2019;6;1241050;806682
11;ADMINISTRACION;XA0251:00001:;FSV-00001682;18/11/2019;1;539484;107897
11;ADMINISTRACION;XA0756:00009:;FSV-00001682;18/11/2019;4;802543;400672
11;ADMINISTRACION;XZ0565:00001:;FSV-00001682;18/11/2019;2;433898;216949
11;ADMINISTRACION;D00048:00120:00120;FSV-00001683;18/11/2019;1;1100453;604370
11;ADMINISTRACION;XA0721:00029:;FSV-00001683;18/11/2019;4;521226;260613
11;ADMINISTRACION;XA0642:00066:;FSV-00001684;19/11/2019;1;1964060;873278
11;ADMINISTRACION;XA0814:00009:;FSV-00001685;19/11/2019;1;670925;335462
11;ADMINISTRACION;D00050:00103:00103;FSV-00001686;19/11/2019;1;1097608;584202
11;ADMINISTRACION;D00051:00103:00103;FSV-00001686;19/11/2019;1;1181720;637983
11;ADMINISTRACION;XA0577:00092:;FSV-00001687;19/11/2019;1;722948;289179
11;ADMINISTRACION;XZ0724:00044:;FSV-00001688;19/11/2019;1;180096;117062
11;ADMINISTRACION;XA0545:00075:;FSV-00001689;19/11/2019;1;517119;258559
11;ADMINISTRACION;D00512:00103:00103;FSV-00001689;19/11/2019;1;1329615;664807
11;ADMINISTRACION;XA0566:00009:;FSV-00001689;19/11/2019;1;472646;261513
11;ADMINISTRACION;XA0721:00029:;FSV-00001689;19/11/2019;4;521226;260613
11;ADMINISTRACION;XA0730:00029:;FSV-00001690;20/11/2019;1;554353;360330
11;ADMINISTRACION;XA0534:00040:;FSV-00001691;20/11/2019;1;1240078;620038
11;ADMINISTRACION;XA0340:00029:;FSV-00001692;22/11/2019;1;1771170;839664
11;ADMINISTRACION;XA0341:00029:;FSV-00001692;22/11/2019;1;2184874;1007732
11;ADMINISTRACION;D00008:00124:00124;FSV-00001693;22/11/2019;1;353466;222208
11;ADMINISTRACION;D00045:00118:00118;FSV-00001693;22/11/2019;1;1317286;738823
11;ADMINISTRACION;D00055:00157:;FSV-00001693;22/11/2019;1;559970;352027
11;ADMINISTRACION;XA0720:00029:;FSV-00001693;22/11/2019;1;1220416;610208
11;ADMINISTRACION;D01318:00116:00116;FSV-00001696;23/11/2019;1;516095;257479
11;ADMINISTRACION;XZ0651:00078:;FSV-00001697;25/11/2019;2;543160;108632
11;ADMINISTRACION;D00538:00065:00065;FSV-00001698;25/11/2019;1;1477647;738823
11;ADMINISTRACION;XA0732:00029:;FSV-00001699;25/11/2019;1;206842;134447
11;ADMINISTRACION;XA0732:00029:;FSV-00001699;25/11/2019;5;1034208;672235
11;ADMINISTRACION;XA0741:00009:;FSV-00001699;25/11/2019;1;589518;308571
11;ADMINISTRACION;XA0347:00009:;FSV-00001700;26/11/2019;1;2068509;1034254
11;ADMINISTRACION;XA0693:00118:;FSV-00001700;26/11/2019;1;805378;335462
11;ADMINISTRACION;XA0384:00005:;FSV-00001701;26/11/2019;2;432300;216150
11;ADMINISTRACION;D00529:00065:00065;FSV-00001704;29/11/2019;1;1262522;631261
11;ADMINISTRACION;D00530:00065:00065;FSV-00001704;29/11/2019;1;1477647;738823
11;ADMINISTRACION;XA0066:00029:;FSV-00001706;29/11/2019;4;1215330;425366
11;ADMINISTRACION;XA0412:00026:;FSV-00001706;29/11/2019;1;817892;408946
11;ADMINISTRACION;XA0413:00026:;FSV-00001706;29/11/2019;1;485067;242534
11;ADMINISTRACION;D00086:00382:00382;FSV-00001707;29/11/2019;2;489357;317311
11;ADMINISTRACION;XA0341:00029:;FSV-00001707;29/11/2019;1;2184874;1007732
11;ADMINISTRACION;XZ0564:00005:;FSV-00001708;29/11/2019;2;433898;216949
11;ADMINISTRACION;XZ0565:00001:;FSV-00001708;29/11/2019;2;867796;433898
11;ADMINISTRACION;D00538:00113:00113;FSV-00001729;2/12/2019;1;1477647;738823
11;ADMINISTRACION;XA0170:00108:;FSV-00001730;2/12/2019;1;1031024;515512
11;ADMINISTRACION;XA0174:00026:;FSV-00001731;2/12/2019;1;179820;89910
11;ADMINISTRACION;XA0670:00040:;FSV-00001731;2/12/2019;1;1188365;594182
11;ADMINISTRACION;XA0067:00118:;FSV-00001733;4/12/2019;6;1822995;638048
11;ADMINISTRACION;XA0412:00026:;FSV-00001733;4/12/2019;1;817893;531630
11;ADMINISTRACION;XN0571:00009:;FSV-00001734;4/12/2019;1;622874;124575
11;ADMINISTRACION;XA0258:00168:;FSV-00001734;4/12/2019;1;285322;142661
11;ADMINISTRACION;XA0413:00026:;FSV-00001734;4/12/2019;1;485067;242534
11;ADMINISTRACION;XZ0194:00008:;FSV-00001734;4/12/2019;1;540070;135018
11;ADMINISTRACION;D01167:00067:00067;FSV-00001735;5/12/2019;1;1532421;766210
11;ADMINISTRACION;D00051:00116:00116;FSV-00001736;5/12/2019;2;2363439;1275966
11;ADMINISTRACION;XA0440:00005:;FSV-00001736;5/12/2019;3;276147;138074
11;ADMINISTRACION;XA0709:00092:;FSV-00001737;5/12/2019;1;3826751;1913375
11;ADMINISTRACION;XA0171:00005:;FSV-00001738;5/12/2019;1;1031024;309307
11;ADMINISTRACION;XA0714:00036:;FSV-00001739;6/12/2019;1;1384864;900162
11;ADMINISTRACION;XA0754:00009:;FSV-00001740;6/12/2019;1;3826751;1913375
11;ADMINISTRACION;D01318:00103:00103;FSV-00001742;6/12/2019;1;516095;257479
11;ADMINISTRACION;D00038:00118:00118;FSV-00001743;9/12/2019;1;1233757;616878
11;ADMINISTRACION;D00039:00118:00118;FSV-00001743;9/12/2019;1;1474168;737084
11;ADMINISTRACION;XA0581:00009:;FSV-00001743;9/12/2019;1;381642;248067
11;ADMINISTRACION;XZ0444:00006:;FSV-00001743;9/12/2019;1;488794;317716
11;ADMINISTRACION;XA0538:00061:;FSV-00001744;9/12/2019;1;981513;637983
11;ADMINISTRACION;XA0702:00029:;FSV-00001744;9/12/2019;1;1129401;402689
11;ADMINISTRACION;D00527:00118:00118;FSV-00001745;9/12/2019;1;2418555;1209278
11;ADMINISTRACION;XA0645:00009:;FSV-00001746;9/12/2019;1;929800;402689
11;ADMINISTRACION;XA0397:00118:;FSV-00001747;9/12/2019;4;640166;320000
11;ADMINISTRACION;XA0566:00009:;FSV-00001747;9/12/2019;1;472646;261513
11;ADMINISTRACION;D00904:00396:00396;FSV-00001748;10/12/2019;1;597905;301849
11;ADMINISTRACION;D00048:00120:00120;FSV-00001749;10/12/2019;1;1100453;604370
11;ADMINISTRACION;D00048:00120:00120;FSV-00001749;10/12/2019;6;6602714;3626218
11;ADMINISTRACION;XA0727:00036:;FSV-00001749;10/12/2019;7;1158297;752893
11;ADMINISTRACION;D00038:00124:00124;FSV-00001750;11/12/2019;1;1233757;616878
11;ADMINISTRACION;D00039:00124:00124;FSV-00001750;11/12/2019;1;1474168;737084
11;ADMINISTRACION;XA0382:00029:;FSV-00001750;11/12/2019;4;715666;429399
11;ADMINISTRACION;XA0412:00026:;FSV-00001750;11/12/2019;1;817892;490735
11;ADMINISTRACION;XA0414:00026:;FSV-00001750;11/12/2019;1;457970;274782
11;ADMINISTRACION;D00039:00118:00118;FSV-00001751;11/12/2019;1;1474168;737084
11;ADMINISTRACION;XY0254:00005:;FSV-00001751;11/12/2019;1;268907;174790
11;ADMINISTRACION;XA0434:00050:;FSV-00001752;12/12/2019;2;182009;118306
11;ADMINISTRACION;XA0645:00009:;FSV-00001752;12/12/2019;1;929800;402689
11;ADMINISTRACION;XA0756:00009:;FSV-00001752;12/12/2019;3;601908;391240
11;ADMINISTRACION;XZ0949:00026:;FSV-00001752;12/12/2019;1;133904;87038
11;ADMINISTRACION;D00904:00396:00396;FSV-00001753;13/12/2019;1;657694;301848
11;ADMINISTRACION;XZ0819:00111:;FSV-00001754;15/12/2019;1;629977;188993
11;ADMINISTRACION;D00048:00120:00120;FSV-00001755;16/12/2019;2;2200904;1208738
11;ADMINISTRACION;D00048:00120:00120;FSV-00001755;16/12/2019;5;5502262;3021848
11;ADMINISTRACION;D00935:00134:00134;FSV-00001756;16/12/2019;1;536470;268235
11;ADMINISTRACION;XA0177:00026:;FSV-00001756;16/12/2019;1;136660;88829
11;ADMINISTRACION;XA0733:00009:;FSV-00001756;16/12/2019;2;413683;268894
11;ADMINISTRACION;XA0678:00183:;FSV-00001757;16/12/2019;2;1034238;1034238
11;ADMINISTRACION;XA0679:00109:;FSV-00001757;16/12/2019;1;775685;775685
11;ADMINISTRACION;D01318:00072:00072;FSV-00001759;18/12/2019;1;567706;567706
11;ADMINISTRACION;XA0073:00005:;FSV-00001760;20/12/2019;1;890859;407746
11;ADMINISTRACION;XA0346:00009:;FSV-00001760;20/12/2019;1;1813782;830168
11;ADMINISTRACION;XA0347:00009:;FSV-00001760;20/12/2019;1;2275361;1041433
11;ADMINISTRACION;XY0254:00005:;FSV-00001760;20/12/2019;1;268907;123079
11;ADMINISTRACION;XZ0504:00005:;FSV-00001760;20/12/2019;6;902335;412999
11;ADMINISTRACION;XZ0106:00005:;FSV-00001761;20/12/2019;1;320000;80000
11;ADMINISTRACION;D00982:00124:00124;FSV-00001762;20/12/2019;1;1383118;899027
11;ADMINISTRACION;D00514:00065:00065;FSV-00001763;20/12/2019;1;2149917;1074958
11;ADMINISTRACION;D00016:00081:00096;FSV-00001787;8/01/2020;1;766574;383286
11;ADMINISTRACION;D00038:00118:00118;FSV-00001787;8/01/2020;1;1233757;616878
11;ADMINISTRACION;XA0693:00118:;FSV-00001787;8/01/2020;1;1006723;503362
11;ADMINISTRACION;XA0807:00001:;FSV-00001787;8/01/2020;1;237870;118934
11;ADMINISTRACION;XA0753:00029:;FSV-00001788;8/01/2020;1;1384864;692432
11;ADMINISTRACION;XA0674:00029:;FSV-00001789;8/01/2020;1;878086;369075
11;ADMINISTRACION;XA0732:00029:;FSV-00001790;8/01/2020;4;1034208;517104
11;ADMINISTRACION;D00051:00116:00116;FSV-00001792;8/01/2020;1;1181720;590860
11;ADMINISTRACION;D00904:00396:00396;FSV-00001792;8/01/2020;2;1195810;597905
11;ADMINISTRACION;XA0581:00009:;FSV-00001793;8/01/2020;1;381642;190821
11;ADMINISTRACION;XA0584:00005:;FSV-00001793;8/01/2020;1;412670;206335
11;ADMINISTRACION;XA0738:00029:;FSV-00001793;8/01/2020;2;310258;155129
11;ADMINISTRACION;XA0739:00009:;FSV-00001793;8/01/2020;2;310258;155129
11;ADMINISTRACION;XA0793:00001:;FSV-00001794;8/01/2020;2;175803;114272
11;ADMINISTRACION;XZ0243:00005:;FSV-00001795;9/01/2020;1;313222;156610
11;ADMINISTRACION;XA0692:00183:;FSV-00001796;9/01/2020;1;361981;180990
11;ADMINISTRACION;XA0709:00092:;FSV-00001797;9/01/2020;1;3826751;1913375
11;ADMINISTRACION;XZ0243:00005:;FSV-00001797;9/01/2020;1;313222;156610
11;ADMINISTRACION;XZ0564:00005:;FSV-00001797;9/01/2020;4;867795;433898
11;ADMINISTRACION;XZ0565:00001:;FSV-00001797;9/01/2020;2;433898;216949
11;ADMINISTRACION;XZ0897:00044:;FSV-00001797;9/01/2020;1;1088256;544128
11;ADMINISTRACION;XA0754:00009:;FSV-00001798;9/01/2020;1;3826751;1913375
11;ADMINISTRACION;XZ0319:00005:;FSV-00001798;9/01/2020;1;240132;120066
11;ADMINISTRACION;D01254:00097:00097;FSV-00001799;10/01/2020;1;1813782;906891
