Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
18543;SOFACAMA FALK;F-155 AGO;F-155 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFC - SOFACAMAS;MOD - MODERNO;003 - NOVEDAD;SOFACAMA FALK;90;165;180;Microfibra;Textiles suaves;D00045:00118:00118;GRIS;3 Puestos
18561;SALA EN L MACAO DERECHA;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;003 - NOVEDAD;SALA EN L MACAO;87;162;142;Microfibra;Textiles suaves;D00046:00061:00061;CAFE;3 Puestos
18561;SALA EN L MACAO DERECHA;F-155 AGO;F-155 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;003 - NOVEDAD;SALA EN L MACAO;87;162;142;Microfibra;Textiles suaves;D00046:00118:00118;GRIS;3 Puestos
18564;SALA EN L MACAO IZQUIERDA;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;003 - NOVEDAD;SALA EN L MACAO;87;162;142;Microfibra;Textiles suaves;D00047:00061:00061;CAFE;3 Puestos
18564;SALA EN L MACAO IZQUIERDA;F-155 AGO;F-155 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;003 - NOVEDAD;SALA EN L MACAO;87;162;142;Microfibra;Textiles suaves;D00047:00118:00118;GRIS;3 Puestos
18567;SOFA FAISAL 2P DESCONTINUADO;F-156 AGO;F-156 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00048:00120:00120;CAFE;2 Puestos
18567;SOFA FAISAL 2P DESCONTINUADO;F-160 AGO;F-160 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00048:00133:00133;VERDE;2 Puestos
18568;SOFA FAISAL 3P DESCONTINUADO;F-160 AGO;F-160 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA FAISAL;85;135;80;Microfibra;Textiles suaves;D00049:00133:00133;VERDE;3 Puestos
18569;SOFA DALIAN 2P;F-131 AGO;F-131 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00061:00061;CAFE;2 Puestos
18569;SOFA DALIAN 2P;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00103:00103;GRIS;2 Puestos
18569;SOFA DALIAN 2P;F-153 AGO;F-153 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00116:00116;ROJO;2 Puestos
18569;SOFA DALIAN 2P;F-301 AGO;F-301 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00184:00184;GRIS;2 Puestos
18569;SOFA DALIAN 2P;F-302 T/P;F-302 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;159;87;Velvet;Textiles suaves;D00050:00185:00185;ROJO;2 Puestos
18570;SOFA DALIAN 3P;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00103:00103;GRIS;3 Puestos
18570;SOFA DALIAN 3P;F-153 AGO;F-153 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00116:00116;ROJO;3 Puestos
18570;SOFA DALIAN 3P;F-301 AGO;F-301 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00184:00184;GRIS;3 Puestos
18570;SOFA DALIAN 3P;F-302 T/P;F-302 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;003 - NOVEDAD;SOFA DALIAN;77;189;88;Velvet;Textiles suaves;D00051:00185:00185;ROJO;3 Puestos
18571;COMBO CABECERA +2 NOCHEROS MALBEC MIEL;MIEL     ;;PRODUCTO TERMINADO CARPINTERIA;NAC - NACIONAL;P002 - ALCOBAS;CAMD - CAMA DOBLE;MOD - MODERNO;003 - NOVEDAD;COMBO MALBEC;100;230;42;MDF;mate;D00054:00011:;MADERA;2 Puestos
18572;COMBO CABECERA +2 NOCHEROS HAVANA HABANO;MAD/HABAN;;PRODUCTO TERMINADO CARPINTERIA;NAC - NACIONAL;P002 - ALCOBAS;CAMD - CAMA DOBLE;MOD - MODERNO;003 - NOVEDAD;COMBO HAVANA;100;230;4.2;MDF;mate;D00055:00157:;HABANO;2 Puestos
18573;COMBO CABECERO +2 NOCHEROS LISBOA;WENGUE   ;;PRODUCTO TERMINADO CARPINTERIA;NAC - NACIONAL;P002 - ALCOBAS;CAMD - CAMA DOBLE;MOD - MODERNO;003 - NOVEDAD;COMBO LISBOA;90;158;4.2;MDF;mate;D00056:00015:;MADERA;2 Puestos
19053;SOFA DAVOS 2P DESCONTINUADO;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00067:00130:00130;NEGRO;2 Puestos
19053;SOFA DAVOS 2P DESCONTINUADO;F-082 T/P;F-082 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00067:00141:00141;CAFE;2 Puestos
19054;SOFA DAVOS 3P DESCONTINUADO;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;MOD - MODERNO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00068:00130:00130;NEGRO;3 Puestos
19054;SOFA DAVOS 3P DESCONTINUADO;F-082 T/P;F-082 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA DAVOS;90;150;90;Microfibra;Textiles suaves;D00068:00141:00141;CAFE;3 Puestos
19055;SOFA VERONA 2P;F-162 AGO;F-162 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;003 - NOVEDAD;SOFA VERONA;78;156;92;Microfibra;Textiles suaves;D00069:00135:00135;AZUL;2 Puestos
19056;SOFA VERONA 3P;F-162 AGO;F-162 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;003 - NOVEDAD;SOFA VERONA;79;186;92;Microfibra;Textiles suaves;D00070:00135:00135;AZUL;3 Puestos
19078;SOFA LIVORNO 2P DESCONTINUADO;F-141 AGO;F-141 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA LIVORNO;88;155;90;Microfibra;Textiles suaves;D00071:00072:00072;GRIS;2 Puestos
19079;SOFA LIVORNO 3P DESCONTINUADO;F-141 AGO;F-141 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CLA - CLÁSICO;002 - DESCONTINUADO;SOFA LIVORNO;88;185;90;Microfibra;Textiles suaves;D00072:00072:00072;GRIS;3 Puestos
19080;SOFA TURIN 2P DESCONTINUADO;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOF2 - SOFA 2P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA TURIN;88;150;90;Microfibra;Textiles suaves;D00074:00103:00103;GRIS;2 Puestos
19081;SOFA TURIN 3P DESCONTINUADO;F-150 AGO;F-150 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA TURIN;88;180;90;Microfibra;Textiles suaves;D00075:00103:00103;GRIS;3 Puestos
19081;SOFA TURIN 3P DESCONTINUADO;F-152 T/P;F-152 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFA - SOFA 3P;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SOFA TURIN;88;180;90;Microfibra;Textiles suaves;D00075:00115:00115;CAFE;3 Puestos
19089;CABECERO DINAMARCA;F-156 AGO;F-156 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CABECERO DINAMARCA;130;180;15;Microfibra;Textiles suaves;D00077:00120:00120;CAFE;2 Puestos
19089;CABECERO DINAMARCA;F-157 AGO;F-157 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CABECERO DINAMARCA;120;170;12;Microfibra;Textiles suaves;D00077:00124:00124;GRIS;No Aplica
19089;CABECERO DINAMARCA;F-306 AGO;F-306 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CABECERO DINAMARCA;120;170;12;Microfibra;Textiles suaves;D00077:00195:00195;GRIS;No Aplica
19089;CABECERO DINAMARCA;F-308 T/P;F-308 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CABECERO DINAMARCA;120;170;12;Microfibra;Textiles suaves;D00077:00197:00197;GRIS;No Aplica
19089;CABECERO DINAMARCA;F-258 AGO;F-258 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;CABECERO DINAMARCA;120;170;12;Microfibra;Textiles suaves;D00077:00437:00437;GRIS;No Aplica
15060;SILLA NINTENDO;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA NINTENDO;67;92;50;Microfibra;Textiles suaves;D00086:00065:00065;GRIS;1 Puesto
15060;SILLA NINTENDO;F-215 T/L;F-215 T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;001 - LINEA;SILLA NINTENDO;67;92;50;Microfibra;Textiles suaves;D00086:00376:00376;NARANJA;1 Puesto
15060;SILLA NINTENDO;F-216 T/P;F-216 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;001 - LINEA;SILLA NINTENDO;67;92;50;Microfibra;Textiles suaves;D00086:00382:00382;ROJO;1 Puesto
19279;CABECERO CEUTA;F-263 T/P;F-263 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;CABECERO CEUTA;122;172;12;Sintético;Superficies mates;D00101:00008:00008;CAFE;2 Puestos
19279;CABECERO CEUTA;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;CABECERO CEUTA;122;172;12;Sintético;Superficies mates;D00101:00130:00130;NEGRO;No Aplica
19279;CABECERO CEUTA;F-305 AGO;F-305 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;CABECERO CEUTA;122;172;12;Sintético;Superficies mates;D00101:00194:00194;GRIS;No Aplica
19279;CABECERO CEUTA;F-308 T/P;F-308 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;CABECERO CEUTA;122;172;12;Sintético;Superficies mates;D00101:00197:00197;GRIS;No Aplica
19280;BASE CAMA CEUTA DOBLE;F-263 T/P;F-263 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;BCAM - BASE CAMA DOBLE;MOD - MODERNO;003 - NOVEDAD;BASE CAMA CEUTA;28;198;148;Sintético;Superficies mates;D00102:00008:00008;CAFE;2 Puestos
19280;BASE CAMA CEUTA DOBLE;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;BASE CAMA CEUDA;28;198;148;Sintético;Superficies mates;D00102:00130:00130;NEGRO;No Aplica
19280;BASE CAMA CEUTA DOBLE;F-308 T/P;F-308 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P002 - ALCOBAS;CABT - TAPIZADOS;MOD - MODERNO;003 - NOVEDAD;BASE CAMA CEUDA;28;198;148;Sintético;Superficies mates;D00102:00197:00197;GRIS;No Aplica
15008;POLTRONA ARAMIS DESCONTINUADO;F-138 AGO;F-138 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;POLT - POLTRONAS;MOD - MODERNO;002 - DESCONTINUADO;POLTRONA ARAMIS;77;66;62;Microfibra;Textiles suaves;D00117:00069:00069;AMARILLO;1 Puesto
19202;ESCRITORIO ACRE (1C) ROVERE/BL ERB 2689;C.BLANCO ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO ACRE;70;120;50;madera laminada;mate;D00118:00001:;BLANCO;No Aplica
19204;ESCRITORIO ATLANTER (1C) OL/MRF ELV 1463;MARFIL   ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;CLA - CLÁSICO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00120:00032:;MARFIL;No Aplica
19205;ESCRITORIO ATLANTER (1C) WG/NG ELW1828;C.WENGUE ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00121:00021:;WENGUE;No Aplica
19206;ESCRITORIO DUBLIN (1C) WENGUE ELW 1330;C.WENGUE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;001 - LINEA;ESCRITORIO DUBLIN;70;110;60;madera laminada;mate;D00122:00021:;WENGUE;1 Puesto
19209;ESCRITORIO ATLANTER+BIBLIOT WG CLW 1820;C.WENGUE ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;CON - CONTEMPORÁNEO;003 - NOVEDAD;ESCRITORIO ATLANTER;70;120;50;madera laminada;mate;D00125:00021:;WENGUE;No Aplica
19210;ESCRITORIO AXIS (1C) WG/MARFIL ELW 1464;C.WENGUE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;001 - LINEA;ESCRITORIO AXIS;70;110;60;madera laminada;mate;D00126:00021:;WENGUE;1 Puesto
19211;ESCRITORIO AXIS (1C) WG/NG ELW 1832;C.WENGUE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;001 - LINEA;ESCRITORIO AXIS;70;110;60;madera laminada;mate;D00127:00021:;WENGUE;1 Puesto
19226;CENTRO ENTRETENIMIENTO CANTABRIA CLR3099;ROVERE   ;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P003 - SALAS Y SOFAS;CNTR - CENTROS DE ENTRETENIMIENTO;MOD - MODERNO;003 - NOVEDAD;CENTRO ENTRE. CANTABRIA;150;150;40;madera laminada;mate;D00133:00033:;ROVERE;No Aplica
19227;CENTRO ENTRETENIMIENTO CANTABRIA CLW1272;C.WENGUE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P003 - SALAS Y SOFAS;CNTR - CENTROS DE ENTRETENIMIENTO;MOD - MODERNO;003 - NOVEDAD;CENTRO ENTRE. CANTABRIA;150;150;40;madera laminada;Superficies mates;D00134:00021:;WENGUE;No Aplica
19228;CENTRO ENTRETENIMIENTO FLAMENCO CLH3141;HABANO;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P003 - SALAS Y SOFAS;CNTR - CENTROS DE ENTRETENIMIENTO;MOD - MODERNO;003 - NOVEDAD;CENTRO ENTRE. FLAMENCO;150;150;40;madera laminada;Superficies mates;D00135:00034:;HABANO;No Aplica
19232;MESA TV VERMON ROVERE MLR3100;ROVERE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P003 - SALAS Y SOFAS;MSTV - MESA TV;MOD - MODERNO;002 - DESCONTINUADO;MESA TV VERMON;60;40;40;Vidrio;brillante;D00139:00033:;ROVERE;No Aplica
19233;MESA TV VERMON WG MLW1430;C.WENGUE;;MCIA NO FABRICADA NACIONAL;NAC - NACIONAL;P003 - SALAS Y SOFAS;MSTV - MESA TV;MOD - MODERNO;002 - DESCONTINUADO;MESA TV VERMON;60;40;40;Vidrio;brillante;D00140:00021:;WENGUE;No Aplica
17741;SALA EN L PETIT DERECHA 2C;S-BLA T/L;S-BLA T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00064:00064;NEGRO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00065:00065;GRIS;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;S-NEG T/L;S-NEG T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00079:00079;NEGRO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;S-ROJ T/L;S-ROJ T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00080:00080;BLANCO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-148 AGO;F-148 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00096:00096;CAFE;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-058 AGO;F-058 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00112:00112;CAFE;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00130:00130;NEGRO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-161 AGO;F-161 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;002 - DESCONTINUADO;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00134:00134;ROJO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-216 T/P;F-216 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00382:00382;ROJO;3 Puestos
17741;SALA EN L PETIT DERECHA 2C;F-233 AGO;F-233 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00510:00397:00397;GRIS;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;L-057 AGO;L-057 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00022:00022;CAFE;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-134 AGO;F-134 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00065:00065;GRIS;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;S-CAF T/L;S-CAF T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00077:00077;CAFE;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;S-NEG T/L;S-NEG T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Sintético;Textiles suaves;D00511:00079:00079;NEGRO;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-059 AGO;F-059 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00113:00113;CAFE;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-085 T/P;F-085 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00130:00130;NEGRO;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-161 AGO;F-161 AGO;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;002 - DESCONTINUADO;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00134:00134;ROJO;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-228 T/P;F-228 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00380:00380;GRIS;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-216 T/P;F-216 T/P;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00382:00382;ROJO;3 Puestos
17742;SALA EN L PETIT IZQUIERDA 2C;F-250 T/L;F-250 T/L;PRODUCTO TERMINADO TAPICERIA;MAN - MANUFACTURADO;P003 - SALAS Y SOFAS;SOFL - SOFAS L;MOD - MODERNO;001 - LINEA;SALA EN L PETIT;90;182;145;Poliéster;Textiles suaves;D00511:00406:00406;GRIS;3 Puestos
